feature,row_count,ticker_count,date_count,numeric_count,missing_fraction
bop_other_investment_net_assets_minus_liabilities_sa,103,0,103,103,0.9778685002148689
bop_portfolio_investment_assets_or_net_acquisition_of_assets_sa,103,0,103,103,0.9778685002148689
bop_portfolio_investment_liabilities_or_net_incurrence_of_liabilities_sa,103,0,103,103,0.9778685002148689
bop_portfolio_investment_net_assets_minus_liabilities_sa,103,0,103,103,0.9778685002148689
bop_reserve_assets_assets_or_net_acquisition_of_assets_sa,103,0,103,103,0.9778685002148689
trailing_ebit,102,92,15,102,0.9998390776308441
trailing_interest_expense,101,89,19,101,0.99984065530113
trailing_other_non_operating_income_expenses,100,83,20,100,0.9998422329714157
annual_rent_and_landing_fees,98,32,20,98,0.9998453883119874
trailing_depreciation_and_amortization_in_income_statement,97,86,14,97,0.9998469659822733
trailing_reconciled_depreciation,97,86,15,97,0.9998469659822733
trailing_depreciation_income_statement,96,86,15,96,0.9998485436525592
trailing_depreciation_amortization_depletion_income_statement,94,84,16,94,0.9998516989931309
split,83,46,80,83,0.9998690533662751
annual_minority_interests,79,25,23,79,0.9998753640474185
trailing_total_unusual_items,74,53,14,74,0.9998832523988477
trailing_total_unusual_items_excluding_goodwill,73,53,14,73,0.9998848300691335
trailing_salaries_and_wages,70,63,11,70,0.999889563079991
trailing_amortization,66,56,15,66,0.9998958737611344
trailing_amortization_of_intangibles_income_statement,66,57,15,66,0.9998958737611344
new_registrations_passenger_cars,61,0,61,61,0.9868929952728835
trailing_selling_and_marketing_expense,55,47,17,55,0.9999132281342786
trailing_other_gand_a,51,43,14,51,0.9999195388154221
trailing_special_income_charges,47,37,13,47,0.9999258494965654
trailing_impairment_of_capital_assets,39,32,10,39,0.9999384708588521
annual_non_interest_income,35,10,24,35,0.9999447815399956
annual_fees_and_commissions,31,9,21,31,0.9999510922211389
annual_diluted_niavailto_com_stockholders,30,8,23,30,0.9999526698914247
annual_net_income_discontinuous_operations,27,13,18,27,0.9999574029022823
annual_dividend_income,25,8,19,25,0.9999605582428539
nz_labor_tax_average_income_tax_rate_percentage_of_gross_wage_earnings_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_income_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_income_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_income_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_rate_of_employees'_social_security_contributions_percentage_of_gross_wage_earnings_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_rate_of_employees'_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_rate_of_employees'_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_rate_of_employees'_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_rate_of_employer's_social_security_contributions_percentage_of_gross_wage_earnings_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_rate_of_employer's_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_rate_of_employer's_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_rate_of_employer's_social_security_contributions_percentage_of_gross_wage_earnings_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_tax_wedge_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_tax_wedge_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_tax_wedge_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_average_tax_wedge_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_basic_tax_credit_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_basic_tax_credit_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_basic_tax_credit_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_basic_tax_credit_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_for_two_children_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_for_two_children_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_for_two_children_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_for_two_children_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_from_general_government_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_from_general_government_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_from_general_government_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_from_general_government_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_cash_transfers_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_income_tax_finally_paid_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_income_tax_finally_paid_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_income_tax_finally_paid_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_income_tax_finally_paid_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_income_tax_liability_exclusive_of_tax_credits_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_income_tax_liability_exclusive_of_tax_credits_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_income_tax_liability_exclusive_of_tax_credits_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_income_tax_liability_exclusive_of_tax_credits_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_taxable_income_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_taxable_income_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_taxable_income_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_central_government_taxable_income_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employee_social_security_contributions_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employee_social_security_contributions_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employee_social_security_contributions_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employee_social_security_contributions_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employees'_compulsory_social_security_contributions_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employees'_compulsory_social_security_contributions_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employees'_compulsory_social_security_contributions_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employees'_compulsory_social_security_contributions_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employees'_compulsory_social_security_contributions_payable_on_gross_earnings_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employees'_compulsory_social_security_contributions_payable_on_gross_earnings_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employees'_compulsory_social_security_contributions_payable_on_gross_earnings_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employees'_compulsory_social_security_contributions_payable_on_gross_earnings_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employer_social_security_contributions_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employer_social_security_contributions_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employer_social_security_contributions_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employer_social_security_contributions_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employers'_compulsory_social_security_contributions_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employers'_compulsory_social_security_contributions_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employers'_compulsory_social_security_contributions_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_employers'_compulsory_social_security_contributions_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_gross_earnings_before_taxes_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_gross_earnings_before_taxes_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_gross_earnings_before_taxes_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_gross_earnings_before_taxes_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_income_tax_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_income_tax_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_income_tax_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_income_tax_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_labour_costs_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_labour_costs_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_labour_costs_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_labour_costs_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_marginal_tax_wedge_of_the_principal_earner_percentage_of_labour_costs_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_marginal_tax_wedge_of_the_principal_earner_percentage_of_labour_costs_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_marginal_tax_wedge_of_the_principal_earner_percentage_of_labour_costs_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_marginal_tax_wedge_of_the_principal_earner_percentage_of_labour_costs_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_net_personal_average_tax_rate_percentage_of_gross_wage_earnings_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_net_personal_average_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_net_personal_average_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_net_personal_average_tax_rate_percentage_of_gross_wage_earnings_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_net_personal_marginal_tax_rate_of_the_principal_earner_percentage_of_gross_wage_earnings_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_net_personal_marginal_tax_rate_of_the_principal_earner_percentage_of_gross_wage_earnings_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_net_personal_marginal_tax_rate_of_the_principal_earner_percentage_of_gross_wage_earnings_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_net_personal_marginal_tax_rate_of_the_principal_earner_percentage_of_gross_wage_earnings_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_standard_tax_allowances_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_standard_tax_allowances_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_standard_tax_allowances_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_standard_tax_allowances_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_state_and_local_taxes_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_state_and_local_taxes_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_state_and_local_taxes_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_state_and_local_taxes_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_take_home_pay_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_take_home_pay_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_take_home_pay_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_take_home_pay_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_tax_credits_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_tax_credits_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_tax_credits_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_tax_credits_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_tax_credits_or_cash_transfers_included_in_taxable_income_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_tax_credits_or_cash_transfers_included_in_taxable_income_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_tax_credits_or_cash_transfers_included_in_taxable_income_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_tax_credits_or_cash_transfers_included_in_taxable_income_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_total_payments_to_general_government_national_currency_single_person_2_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_total_payments_to_general_government_national_currency_single_person_no_children_100%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_total_payments_to_general_government_national_currency_single_person_no_children_167%_of_average_wage,25,0,25,25,0.9946282767511818
nz_labor_tax_total_payments_to_general_government_national_currency_single_person_no_children_67%_of_average_wage,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_central_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_central_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_central_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_central_government_us_dollar,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_general_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_general_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_general_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_general_government_us_dollar,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_local_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_local_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_local_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_goods_and_services_local_government_us_dollar,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_central_government_us_dollar,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_income_profits_and_capital_gains_of_individuals_and_corporations_general_government_us_dollar,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_central_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_central_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_central_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_central_government_us_dollar,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_general_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_general_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_general_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_general_government_us_dollar,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_local_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_local_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_local_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_taxes_on_property_local_government_us_dollar,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_central_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_central_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_central_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_central_government_us_dollar,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_general_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_general_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_general_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_general_government_us_dollar,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_local_government_national_currency,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_local_government_percentage_of_gdp,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_local_government_percentage_of_revenues_in_the_same_institutional_sector,25,0,25,25,0.9946282767511818
nz_tax_total_tax_revenue_local_government_us_dollar,25,0,25,25,0.9946282767511818
nz_pensions_investment_national_currency,24,0,24,24,0.9948431456811345
nz_pensions_investment_percentage_of_gdp,24,0,24,24,0.9948431456811345
nz_pensions_investment_us_dollar,24,0,24,24,0.9948431456811345
trailing_minority_interests,24,21,10,24,0.9999621359131398
trailing_rent_and_landing_fees,24,24,7,24,0.9999621359131398
aquaculture_production_tonnes_arg,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_aus,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_aut,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_bel,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_bgd,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_bgr,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_bra,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_can,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_che,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_chl,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_chn,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_col,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_cri,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_cze,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_deu,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_dnk,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_esp,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_est,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_fin,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_fra,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_gbr,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_grc,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_hrv,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_hun,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_idn,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_ind,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_irl,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_isl,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_isr,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_ita,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_jpn,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_kor,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_ltu,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_lva,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_mex,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_mys,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_nld,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_nor,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_nzl,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_per,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_phl,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_pol,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_prt,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_rou,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_svk,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_svn,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_swe,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_tha,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_tur,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_twn,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_usa,23,0,23,23,0.9950580146110872
aquaculture_production_tonnes_vnm,23,0,23,23,0.9950580146110872
nz_pensions_investment_percentage_change,23,0,23,23,0.9950580146110872
annual_feesand_commission_expense,22,6,19,22,0.9999652912537115
annual_other_special_charges,20,13,12,20,0.9999684465942832
nz_tax_other_taxes_central_government_national_currency,18,0,18,18,0.9961323592608509
nz_tax_other_taxes_central_government_percentage_of_gdp,18,0,18,18,0.9961323592608509
nz_tax_other_taxes_central_government_percentage_of_revenues_in_the_same_institutional_sector,18,0,18,18,0.9961323592608509
nz_tax_other_taxes_central_government_us_dollar,18,0,18,18,0.9961323592608509
nz_tax_other_taxes_general_government_national_currency,18,0,18,18,0.9961323592608509
nz_tax_other_taxes_general_government_percentage_of_gdp,18,0,18,18,0.9961323592608509
nz_tax_other_taxes_general_government_percentage_of_revenues_in_the_same_institutional_sector,18,0,18,18,0.9961323592608509
nz_tax_other_taxes_general_government_us_dollar,18,0,18,18,0.9961323592608509
annual_gain_on_sale_of_security,17,5,14,17,0.9999731796051406
nz_labor_employment_age15to24_male,17,0,17,17,0.9963472281908036
annual_restructuring_and_mergern_acquisition,16,6,12,16,0.9999747572754265
trailing_non_interest_income,14,10,9,14,0.9999779126159982
annual_feesand_commission_income,13,4,9,13,0.9999794902862841
annual_non_interest_expense,13,4,8,13,0.9999794902862841
annual_other_non_interest_income,13,4,8,13,0.9999794902862841
trailing_diluted_niavailto_com_stockholders,12,8,10,12,0.9999810679565699
nz_pensions_assets_overseas_issued_by_entities_located_abroad_national_currency,11,0,11,11,0.99763644177052
nz_pensions_assets_overseas_issued_by_entities_located_abroad_percentage_of_assets,11,0,11,11,0.99763644177052
nz_pensions_assets_overseas_issued_by_entities_located_abroad_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_bills_and_bonds_issued_by_entities_located_abroad_national_currency,11,0,11,11,0.99763644177052
nz_pensions_bills_and_bonds_issued_by_entities_located_abroad_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_bills_and_bonds_issued_by_public_and_private_sector_national_currency,11,0,11,11,0.99763644177052
nz_pensions_bills_and_bonds_issued_by_public_and_private_sector_percentage_of_assets,11,0,11,11,0.99763644177052
nz_pensions_bills_and_bonds_issued_by_public_and_private_sector_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_bonds_issued_by_the_private_sector_national_currency,11,0,11,11,0.99763644177052
nz_pensions_bonds_issued_by_the_private_sector_percentage_of_bond_holdings,11,0,11,11,0.99763644177052
nz_pensions_bonds_issued_by_the_private_sector_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_cash_and_deposits_in_entities_located_abroad_national_currency,11,0,11,11,0.99763644177052
nz_pensions_cash_and_deposits_in_entities_located_abroad_us_dollar,11,0,11,11,0.99763644177052
nz_pensions_cash_and_deposits_national_currency,11,0,11,11,0.99763644177052
