ticker,feature,max_repeat_run,max_repeat_span_days
FPH.NZ,trailing_reconciled_depreciation,1,0.0
FPH.NZ,trailing_selling_and_marketing_expense,1,0.0
FPH.NZ,trailing_selling_general_and_administration,1,0.0
FPH.NZ,trailing_tax_effect_of_unusual_items,1,0.0
FPH.NZ,trailing_tax_provision,1,0.0
FPH.NZ,trailing_tax_rate_for_calcs,1,0.0
FPH.NZ,trailing_total_revenue,1,0.0
FPH.NZ,volume,4,5.0
FPH.NZ,wiki_views,3,2.0
FPH.NZ,wiki_views_desktop,3,2.0
FPH.NZ,wiki_views_mobile,3,2.0
FRE.NZ,wiki_views,2,3602.0
FRE.NZ,wiki_views_desktop,2,3602.0
FRE.NZ,wiki_views_mobile,2,3602.0
FRW.NZ,adj_close,5,7.0
FRW.NZ,annual_amortization,1,0.0
FRW.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
FRW.NZ,annual_basic_average_shares,1,0.0
FRW.NZ,annual_basic_eps,1,0.0
FRW.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
FRW.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
FRW.NZ,annual_depreciation_income_statement,1,0.0
FRW.NZ,annual_diluted_average_shares,1,0.0
FRW.NZ,annual_diluted_eps,1,0.0
FRW.NZ,annual_ebit,1,0.0
FRW.NZ,annual_ebitda,1,0.0
FRW.NZ,annual_general_and_administrative_expense,1,0.0
FRW.NZ,annual_interest_expense,1,0.0
FRW.NZ,annual_interest_income,1,0.0
FRW.NZ,annual_minority_interests,1,0.0
FRW.NZ,annual_net_income,1,0.0
FRW.NZ,annual_net_income_common_stockholders,1,0.0
FRW.NZ,annual_net_income_continuous_operations,1,0.0
FRW.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
FRW.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
FRW.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
FRW.NZ,annual_net_interest_income,1,0.0
FRW.NZ,annual_normalized_ebitda,1,0.0
FRW.NZ,annual_normalized_income,1,0.0
FRW.NZ,annual_other_gand_a,1,0.0
FRW.NZ,annual_other_non_operating_income_expenses,1,0.0
FRW.NZ,annual_pretax_income,1,0.0
FRW.NZ,annual_reconciled_depreciation,1,0.0
FRW.NZ,annual_rent_and_landing_fees,1,0.0
FRW.NZ,annual_salaries_and_wages,1,0.0
FRW.NZ,annual_selling_and_marketing_expense,1,0.0
FRW.NZ,annual_selling_general_and_administration,1,0.0
FRW.NZ,annual_special_income_charges,1,0.0
FRW.NZ,annual_tax_effect_of_unusual_items,2,365.0
FRW.NZ,annual_tax_provision,1,0.0
FRW.NZ,annual_tax_rate_for_calcs,1,0.0
FRW.NZ,annual_total_revenue,1,0.0
FRW.NZ,annual_total_unusual_items,1,0.0
FRW.NZ,annual_total_unusual_items_excluding_goodwill,1,0.0
FRW.NZ,close,5,7.0
FRW.NZ,dividend,3,189.0
FRW.NZ,high,9,12.0
FRW.NZ,low,6,7.0
FRW.NZ,open,8,11.0
FRW.NZ,trailing_amortization,1,0.0
FRW.NZ,trailing_amortization_of_intangibles_income_statement,1,0.0
FRW.NZ,trailing_basic_average_shares,1,0.0
FRW.NZ,trailing_basic_eps,1,0.0
FRW.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
FRW.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
FRW.NZ,trailing_depreciation_income_statement,1,0.0
FRW.NZ,trailing_diluted_average_shares,1,0.0
FRW.NZ,trailing_diluted_eps,1,0.0
FRW.NZ,trailing_ebit,1,0.0
FRW.NZ,trailing_ebitda,1,0.0
FRW.NZ,trailing_general_and_administrative_expense,1,0.0
FRW.NZ,trailing_impairment_of_capital_assets,1,0.0
FRW.NZ,trailing_interest_expense,1,0.0
FRW.NZ,trailing_interest_income,1,0.0
FRW.NZ,trailing_minority_interests,1,0.0
FRW.NZ,trailing_net_income,1,0.0
FRW.NZ,trailing_net_income_common_stockholders,1,0.0
FRW.NZ,trailing_net_income_continuous_operations,1,0.0
FRW.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
FRW.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
FRW.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
FRW.NZ,trailing_net_interest_income,1,0.0
FRW.NZ,trailing_normalized_ebitda,1,0.0
FRW.NZ,trailing_normalized_income,1,0.0
FRW.NZ,trailing_other_gand_a,1,0.0
FRW.NZ,trailing_other_non_operating_income_expenses,1,0.0
FRW.NZ,trailing_reconciled_depreciation,1,0.0
FRW.NZ,trailing_rent_and_landing_fees,1,0.0
FRW.NZ,trailing_salaries_and_wages,1,0.0
FRW.NZ,trailing_selling_general_and_administration,1,0.0
FRW.NZ,trailing_special_income_charges,1,0.0
FRW.NZ,trailing_tax_effect_of_unusual_items,1,0.0
FRW.NZ,trailing_tax_provision,1,0.0
FRW.NZ,trailing_tax_rate_for_calcs,1,0.0
FRW.NZ,trailing_total_revenue,1,0.0
FRW.NZ,trailing_total_unusual_items,1,0.0
FRW.NZ,trailing_total_unusual_items_excluding_goodwill,1,0.0
FRW.NZ,volume,2,4.0
FSF.NZ,adj_close,6,7.0
FSF.NZ,annual_basic_average_shares,3,731.0
FSF.NZ,annual_basic_eps,4,1096.0
FSF.NZ,annual_diluted_average_shares,3,731.0
FSF.NZ,annual_diluted_eps,4,1096.0
FSF.NZ,annual_dividend_income,1,0.0
FSF.NZ,annual_fees_and_commissions,1,0.0
FSF.NZ,annual_feesand_commission_income,1,0.0
FSF.NZ,annual_general_and_administrative_expense,1,0.0
FSF.NZ,annual_incomefrom_associatesand_other_participating_interests,1,0.0
FSF.NZ,annual_interest_expense,1,0.0
FSF.NZ,annual_interest_income,1,0.0
FSF.NZ,annual_minority_interests,1,0.0
FSF.NZ,annual_net_income,1,0.0
FSF.NZ,annual_net_income_common_stockholders,1,0.0
FSF.NZ,annual_net_income_continuous_operations,1,0.0
FSF.NZ,annual_net_income_discontinuous_operations,1,0.0
FSF.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
FSF.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
FSF.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
FSF.NZ,annual_net_interest_income,1,0.0
FSF.NZ,annual_non_interest_expense,1,0.0
FSF.NZ,annual_non_interest_income,1,0.0
FSF.NZ,annual_normalized_income,1,0.0
FSF.NZ,annual_other_gand_a,1,0.0
FSF.NZ,annual_other_non_interest_expense,1,0.0
FSF.NZ,annual_other_non_interest_income,2,365.0
FSF.NZ,annual_other_non_operating_income_expenses,1,0.0
FSF.NZ,annual_pretax_income,1,0.0
FSF.NZ,annual_selling_and_marketing_expense,1,0.0
FSF.NZ,annual_selling_general_and_administration,1,0.0
FSF.NZ,annual_tax_effect_of_unusual_items,2,1096.0
FSF.NZ,annual_tax_provision,1,0.0
FSF.NZ,annual_tax_rate_for_calcs,1,0.0
FSF.NZ,annual_total_revenue,1,0.0
FSF.NZ,close,6,7.0
FSF.NZ,dividend,2,185.0
FSF.NZ,high,9,10.0
FSF.NZ,low,6,7.0
FSF.NZ,open,6,7.0
FSF.NZ,split,1,0.0
FSF.NZ,trailing_basic_average_shares,5,915.0
FSF.NZ,trailing_basic_eps,6,1645.0
FSF.NZ,trailing_diluted_average_shares,5,915.0
FSF.NZ,trailing_diluted_eps,6,1645.0
FSF.NZ,trailing_dividend_income,1,0.0
FSF.NZ,trailing_non_interest_income,1,0.0
FSF.NZ,trailing_other_non_interest_income,1,0.0
FSF.NZ,trailing_total_revenue,1,0.0
FSF.NZ,volume,3,2.0
FWL.NZ,adj_close,151,210.0
FWL.NZ,annual_basic_average_shares,4,1096.0
FWL.NZ,annual_basic_eps,1,0.0
FWL.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
FWL.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
FWL.NZ,annual_depreciation_income_statement,1,0.0
FWL.NZ,annual_diluted_average_shares,2,365.0
FWL.NZ,annual_diluted_eps,1,0.0
FWL.NZ,annual_ebit,1,0.0
FWL.NZ,annual_ebitda,1,0.0
FWL.NZ,annual_general_and_administrative_expense,1,0.0
FWL.NZ,annual_impairment_of_capital_assets,1,0.0
FWL.NZ,annual_interest_expense,1,0.0
FWL.NZ,annual_interest_income,1,0.0
FWL.NZ,annual_net_income,1,0.0
FWL.NZ,annual_net_income_common_stockholders,1,0.0
FWL.NZ,annual_net_income_continuous_operations,1,0.0
FWL.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
FWL.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
FWL.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
FWL.NZ,annual_net_interest_income,1,0.0
FWL.NZ,annual_normalized_ebitda,1,0.0
FWL.NZ,annual_normalized_income,1,0.0
FWL.NZ,annual_other_gand_a,1,0.0
FWL.NZ,annual_other_non_operating_income_expenses,1,0.0
FWL.NZ,annual_other_special_charges,1,0.0
FWL.NZ,annual_pretax_income,1,0.0
FWL.NZ,annual_reconciled_depreciation,1,0.0
FWL.NZ,annual_salaries_and_wages,1,0.0
FWL.NZ,annual_selling_and_marketing_expense,1,0.0
FWL.NZ,annual_selling_general_and_administration,1,0.0
FWL.NZ,annual_special_income_charges,1,0.0
FWL.NZ,annual_tax_effect_of_unusual_items,1,0.0
FWL.NZ,annual_tax_provision,1,0.0
FWL.NZ,annual_tax_rate_for_calcs,1,0.0
FWL.NZ,annual_total_revenue,1,0.0
FWL.NZ,annual_total_unusual_items,1,0.0
FWL.NZ,annual_total_unusual_items_excluding_goodwill,1,0.0
FWL.NZ,close,151,210.0
FWL.NZ,dividend,5,1477.0
FWL.NZ,high,151,210.0
FWL.NZ,low,151,210.0
FWL.NZ,open,151,210.0
FWL.NZ,trailing_basic_average_shares,5,915.0
FWL.NZ,trailing_basic_eps,1,0.0
FWL.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
FWL.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
FWL.NZ,trailing_depreciation_income_statement,1,0.0
FWL.NZ,trailing_diluted_average_shares,3,549.0
FWL.NZ,trailing_diluted_eps,1,0.0
FWL.NZ,trailing_ebit,1,0.0
FWL.NZ,trailing_ebitda,1,0.0
FWL.NZ,trailing_general_and_administrative_expense,1,0.0
FWL.NZ,trailing_impairment_of_capital_assets,1,0.0
FWL.NZ,trailing_interest_expense,1,0.0
FWL.NZ,trailing_interest_income,1,0.0
FWL.NZ,trailing_net_income,1,0.0
FWL.NZ,trailing_net_income_common_stockholders,1,0.0
FWL.NZ,trailing_net_income_continuous_operations,1,0.0
FWL.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
FWL.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
FWL.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
FWL.NZ,trailing_net_interest_income,1,0.0
FWL.NZ,trailing_normalized_ebitda,1,0.0
FWL.NZ,trailing_normalized_income,1,0.0
FWL.NZ,trailing_other_gand_a,1,0.0
FWL.NZ,trailing_other_non_operating_income_expenses,1,0.0
FWL.NZ,trailing_other_special_charges,1,0.0
FWL.NZ,trailing_reconciled_depreciation,1,0.0
FWL.NZ,trailing_selling_and_marketing_expense,1,0.0
FWL.NZ,trailing_selling_general_and_administration,1,0.0
FWL.NZ,trailing_special_income_charges,1,0.0
FWL.NZ,trailing_tax_effect_of_unusual_items,1,0.0
FWL.NZ,trailing_tax_provision,1,0.0
FWL.NZ,trailing_tax_rate_for_calcs,1,0.0
FWL.NZ,trailing_total_revenue,1,0.0
FWL.NZ,trailing_total_unusual_items,1,0.0
FWL.NZ,trailing_total_unusual_items_excluding_goodwill,1,0.0
FWL.NZ,volume,128,179.0
GBF.NZ,adj_close,7,8.0
GBF.NZ,close,7,8.0
GBF.NZ,dividend,1,0.0
GBF.NZ,high,11,14.0
GBF.NZ,low,8,9.0
GBF.NZ,open,10,13.0
GBF.NZ,volume,36,55.0
GEN.NZ,adj_close,225,326.0
GEN.NZ,annual_amortization,1,0.0
GEN.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
GEN.NZ,annual_basic_average_shares,1,0.0
GEN.NZ,annual_basic_eps,1,0.0
GEN.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
GEN.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
GEN.NZ,annual_depreciation_income_statement,1,0.0
GEN.NZ,annual_diluted_average_shares,1,0.0
GEN.NZ,annual_diluted_eps,1,0.0
GEN.NZ,annual_ebit,1,0.0
GEN.NZ,annual_ebitda,1,0.0
GEN.NZ,annual_general_and_administrative_expense,1,0.0
GEN.NZ,annual_interest_expense,1,0.0
GEN.NZ,annual_interest_income,1,0.0
GEN.NZ,annual_net_income,1,0.0
GEN.NZ,annual_net_income_common_stockholders,1,0.0
GEN.NZ,annual_net_income_continuous_operations,1,0.0
GEN.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
GEN.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
GEN.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
GEN.NZ,annual_net_interest_income,1,0.0
GEN.NZ,annual_normalized_ebitda,1,0.0
GEN.NZ,annual_normalized_income,1,0.0
GEN.NZ,annual_other_non_operating_income_expenses,1,0.0
GEN.NZ,annual_pretax_income,1,0.0
GEN.NZ,annual_reconciled_depreciation,1,0.0
GEN.NZ,annual_rent_and_landing_fees,1,0.0
GEN.NZ,annual_salaries_and_wages,1,0.0
GEN.NZ,annual_selling_general_and_administration,1,0.0
GEN.NZ,annual_tax_effect_of_unusual_items,4,1096.0
GEN.NZ,annual_tax_provision,1,0.0
GEN.NZ,annual_tax_rate_for_calcs,1,0.0
GEN.NZ,annual_total_revenue,1,0.0
GEN.NZ,close,225,326.0
GEN.NZ,dividend,1,0.0
GEN.NZ,high,225,326.0
GEN.NZ,low,225,326.0
GEN.NZ,open,225,326.0
GEN.NZ,split,1,0.0
GEN.NZ,trailing_amortization,1,0.0
GEN.NZ,trailing_amortization_of_intangibles_income_statement,1,0.0
GEN.NZ,trailing_basic_average_shares,1,0.0
GEN.NZ,trailing_basic_eps,1,0.0
GEN.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
GEN.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
GEN.NZ,trailing_depreciation_income_statement,1,0.0
GEN.NZ,trailing_diluted_average_shares,1,0.0
GEN.NZ,trailing_diluted_eps,1,0.0
GEN.NZ,trailing_ebit,1,0.0
GEN.NZ,trailing_ebitda,1,0.0
GEN.NZ,trailing_general_and_administrative_expense,1,0.0
GEN.NZ,trailing_interest_expense,1,0.0
GEN.NZ,trailing_interest_income,1,0.0
GEN.NZ,trailing_net_income,1,0.0
GEN.NZ,trailing_net_income_common_stockholders,1,0.0
GEN.NZ,trailing_net_income_continuous_operations,1,0.0
GEN.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
GEN.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
GEN.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
GEN.NZ,trailing_net_interest_income,1,0.0
GEN.NZ,trailing_normalized_ebitda,1,0.0
GEN.NZ,trailing_normalized_income,1,0.0
GEN.NZ,trailing_other_non_operating_income_expenses,1,0.0
GEN.NZ,trailing_reconciled_depreciation,1,0.0
GEN.NZ,trailing_rent_and_landing_fees,1,0.0
GEN.NZ,trailing_salaries_and_wages,1,0.0
GEN.NZ,trailing_selling_general_and_administration,1,0.0
GEN.NZ,trailing_tax_effect_of_unusual_items,1,0.0
GEN.NZ,trailing_tax_provision,1,0.0
GEN.NZ,trailing_tax_rate_for_calcs,1,0.0
GEN.NZ,trailing_total_revenue,1,0.0
GEN.NZ,volume,224,325.0
GGB.NZ,adj_close,3,3.0
GGB.NZ,close,3,3.0
GGB.NZ,dividend,1,0.0
GGB.NZ,high,3,3.0
GGB.NZ,low,3,4.0
GGB.NZ,open,3,4.0
GGB.NZ,volume,2,2.0
GLD.NZ,adj_close,2,1.0
GLD.NZ,close,2,1.0
GLD.NZ,dividend,1,0.0
GLD.NZ,high,4,5.0
GLD.NZ,low,2,3.0
GLD.NZ,open,4,5.0
GLD.NZ,volume,1,0.0
GMT.NZ,adj_close,19,26.0
GMT.NZ,annual_basic_average_shares,1,0.0
GMT.NZ,annual_basic_eps,1,0.0
GMT.NZ,annual_diluted_average_shares,1,0.0
GMT.NZ,annual_diluted_eps,1,0.0
GMT.NZ,annual_ebit,1,0.0
GMT.NZ,annual_ebitda,1,0.0
GMT.NZ,annual_general_and_administrative_expense,1,0.0
GMT.NZ,annual_interest_expense,1,0.0
GMT.NZ,annual_interest_income,2,365.0
GMT.NZ,annual_net_income,1,0.0
GMT.NZ,annual_net_income_common_stockholders,1,0.0
GMT.NZ,annual_net_income_continuous_operations,1,0.0
GMT.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
GMT.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
GMT.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
GMT.NZ,annual_net_interest_income,1,0.0
GMT.NZ,annual_normalized_ebitda,1,0.0
GMT.NZ,annual_normalized_income,1,0.0
GMT.NZ,annual_other_gand_a,1,0.0
GMT.NZ,annual_other_non_operating_income_expenses,1,0.0
GMT.NZ,annual_pretax_income,1,0.0
GMT.NZ,annual_selling_general_and_administration,1,0.0
GMT.NZ,annual_tax_effect_of_unusual_items,3,731.0
GMT.NZ,annual_tax_provision,1,0.0
GMT.NZ,annual_tax_rate_for_calcs,1,0.0
GMT.NZ,annual_total_revenue,1,0.0
GMT.NZ,close,19,26.0
GMT.NZ,dividend,11,923.0
GMT.NZ,high,19,26.0
GMT.NZ,low,19,28.0
GMT.NZ,open,19,26.0
GMT.NZ,trailing_basic_average_shares,1,0.0
GMT.NZ,trailing_basic_eps,1,0.0
GMT.NZ,trailing_diluted_average_shares,1,0.0
GMT.NZ,trailing_diluted_eps,1,0.0
GMT.NZ,trailing_ebit,1,0.0
GMT.NZ,trailing_ebitda,1,0.0
GMT.NZ,trailing_general_and_administrative_expense,1,0.0
GMT.NZ,trailing_interest_expense,1,0.0
GMT.NZ,trailing_interest_income,1,0.0
GMT.NZ,trailing_net_income,1,0.0
GMT.NZ,trailing_net_income_common_stockholders,1,0.0
GMT.NZ,trailing_net_income_continuous_operations,1,0.0
GMT.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
GMT.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
GMT.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
GMT.NZ,trailing_net_interest_income,1,0.0
GMT.NZ,trailing_normalized_ebitda,1,0.0
GMT.NZ,trailing_normalized_income,1,0.0
GMT.NZ,trailing_other_gand_a,1,0.0
GMT.NZ,trailing_other_non_operating_income_expenses,1,0.0
GMT.NZ,trailing_salaries_and_wages,1,0.0
GMT.NZ,trailing_selling_general_and_administration,1,0.0
GMT.NZ,trailing_tax_effect_of_unusual_items,1,0.0
GMT.NZ,trailing_tax_provision,1,0.0
GMT.NZ,trailing_tax_rate_for_calcs,1,0.0
GMT.NZ,trailing_total_revenue,1,0.0
GMT.NZ,volume,18,25.0
GMT.NZ,wiki_views,26,107.0
GMT.NZ,wiki_views_desktop,17,69.0
GMT.NZ,wiki_views_mobile,47,185.0
GNE.NZ,adj_close,6,8.0
GNE.NZ,annual_amortization,1,0.0
GNE.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
GNE.NZ,annual_basic_average_shares,1,0.0
GNE.NZ,annual_basic_eps,1,0.0
GNE.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
GNE.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
GNE.NZ,annual_depreciation_income_statement,1,0.0
GNE.NZ,annual_diluted_average_shares,1,0.0
GNE.NZ,annual_diluted_eps,1,0.0
GNE.NZ,annual_ebit,1,0.0
GNE.NZ,annual_ebitda,1,0.0
GNE.NZ,annual_general_and_administrative_expense,1,0.0
GNE.NZ,annual_impairment_of_capital_assets,1,0.0
GNE.NZ,annual_interest_expense,1,0.0
GNE.NZ,annual_interest_income,1,0.0
GNE.NZ,annual_net_income,1,0.0
GNE.NZ,annual_net_income_common_stockholders,1,0.0
GNE.NZ,annual_net_income_continuous_operations,1,0.0
GNE.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
GNE.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
GNE.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
GNE.NZ,annual_net_interest_income,1,0.0
GNE.NZ,annual_normalized_ebitda,1,0.0
GNE.NZ,annual_normalized_income,1,0.0
GNE.NZ,annual_other_gand_a,1,0.0
GNE.NZ,annual_other_non_operating_income_expenses,1,0.0
GNE.NZ,annual_pretax_income,1,0.0
GNE.NZ,annual_reconciled_depreciation,1,0.0
GNE.NZ,annual_salaries_and_wages,1,0.0
GNE.NZ,annual_selling_general_and_administration,1,0.0
GNE.NZ,annual_special_income_charges,1,0.0
GNE.NZ,annual_tax_effect_of_unusual_items,1,0.0
GNE.NZ,annual_tax_provision,1,0.0
GNE.NZ,annual_tax_rate_for_calcs,1,0.0
GNE.NZ,annual_total_revenue,1,0.0
GNE.NZ,annual_total_unusual_items,1,0.0
GNE.NZ,annual_total_unusual_items_excluding_goodwill,1,0.0
GNE.NZ,close,6,8.0
GNE.NZ,dividend,3,363.0
GNE.NZ,high,6,7.0
GNE.NZ,low,5,6.0
GNE.NZ,open,4,6.0
GNE.NZ,split,1,0.0
GNE.NZ,trailing_amortization,1,0.0
GNE.NZ,trailing_amortization_of_intangibles_income_statement,1,0.0
GNE.NZ,trailing_basic_average_shares,1,0.0
GNE.NZ,trailing_basic_eps,1,0.0
GNE.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
GNE.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
GNE.NZ,trailing_depreciation_income_statement,1,0.0
GNE.NZ,trailing_diluted_average_shares,1,0.0
GNE.NZ,trailing_diluted_eps,1,0.0
GNE.NZ,trailing_ebit,1,0.0
GNE.NZ,trailing_ebitda,1,0.0
GNE.NZ,trailing_general_and_administrative_expense,1,0.0
GNE.NZ,trailing_impairment_of_capital_assets,1,0.0
GNE.NZ,trailing_interest_expense,1,0.0
GNE.NZ,trailing_interest_income,1,0.0
GNE.NZ,trailing_net_income,1,0.0
GNE.NZ,trailing_net_income_common_stockholders,1,0.0
GNE.NZ,trailing_net_income_continuous_operations,1,0.0
GNE.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
GNE.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
GNE.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
GNE.NZ,trailing_net_interest_income,1,0.0
GNE.NZ,trailing_normalized_ebitda,1,0.0
GNE.NZ,trailing_normalized_income,1,0.0
GNE.NZ,trailing_other_non_operating_income_expenses,1,0.0
GNE.NZ,trailing_reconciled_depreciation,1,0.0
GNE.NZ,trailing_salaries_and_wages,1,0.0
GNE.NZ,trailing_selling_general_and_administration,1,0.0
GNE.NZ,trailing_special_income_charges,1,0.0
GNE.NZ,trailing_tax_effect_of_unusual_items,1,0.0
GNE.NZ,trailing_tax_provision,1,0.0
GNE.NZ,trailing_tax_rate_for_calcs,1,0.0
GNE.NZ,trailing_total_revenue,1,0.0
GNE.NZ,trailing_total_unusual_items,1,0.0
GNE.NZ,trailing_total_unusual_items_excluding_goodwill,1,0.0
GNE.NZ,volume,2,4.0
GNE.NZ,wiki_views,3,2.0
GNE.NZ,wiki_views_desktop,3,2.0
GNE.NZ,wiki_views_mobile,4,3.0
GPR.NZ,adj_close,2,3.0
GPR.NZ,close,2,3.0
GPR.NZ,dividend,1,0.0
GPR.NZ,high,3,3.0
GPR.NZ,low,2,3.0
GPR.NZ,open,3,6.0
GPR.NZ,volume,2,1.0
GTK.NZ,adj_close,10,13.0
GTK.NZ,annual_amortization,1,0.0
GTK.NZ,annual_amortization_of_intangibles_income_statement,1,0.0
GTK.NZ,annual_basic_average_shares,1,0.0
GTK.NZ,annual_basic_eps,1,0.0
GTK.NZ,annual_depreciation_amortization_depletion_income_statement,1,0.0
GTK.NZ,annual_depreciation_and_amortization_in_income_statement,1,0.0
GTK.NZ,annual_depreciation_income_statement,1,0.0
GTK.NZ,annual_diluted_average_shares,1,0.0
GTK.NZ,annual_diluted_eps,1,0.0
GTK.NZ,annual_ebit,1,0.0
GTK.NZ,annual_ebitda,1,0.0
GTK.NZ,annual_general_and_administrative_expense,1,0.0
GTK.NZ,annual_interest_expense,1,0.0
GTK.NZ,annual_interest_income,1,0.0
GTK.NZ,annual_net_income,1,0.0
GTK.NZ,annual_net_income_common_stockholders,1,0.0
GTK.NZ,annual_net_income_continuous_operations,1,0.0
GTK.NZ,annual_net_income_from_continuing_and_discontinued_operation,1,0.0
GTK.NZ,annual_net_income_from_continuing_operation_net_minority_interest,1,0.0
GTK.NZ,annual_net_income_including_noncontrolling_interests,1,0.0
GTK.NZ,annual_net_interest_income,1,0.0
GTK.NZ,annual_normalized_ebitda,1,0.0
GTK.NZ,annual_normalized_income,1,0.0
GTK.NZ,annual_other_gand_a,1,0.0
GTK.NZ,annual_other_non_operating_income_expenses,1,0.0
GTK.NZ,annual_pretax_income,1,0.0
GTK.NZ,annual_reconciled_depreciation,1,0.0
GTK.NZ,annual_salaries_and_wages,1,0.0
GTK.NZ,annual_selling_and_marketing_expense,1,0.0
GTK.NZ,annual_selling_general_and_administration,1,0.0
GTK.NZ,annual_tax_effect_of_unusual_items,4,1096.0
GTK.NZ,annual_tax_provision,1,0.0
GTK.NZ,annual_tax_rate_for_calcs,1,0.0
GTK.NZ,annual_total_revenue,1,0.0
GTK.NZ,close,10,13.0
GTK.NZ,dividend,1,0.0
GTK.NZ,high,10,13.0
GTK.NZ,low,10,11.0
GTK.NZ,open,6,9.0
GTK.NZ,trailing_amortization,1,0.0
GTK.NZ,trailing_amortization_of_intangibles_income_statement,1,0.0
GTK.NZ,trailing_basic_average_shares,1,0.0
GTK.NZ,trailing_basic_eps,1,0.0
GTK.NZ,trailing_depreciation_amortization_depletion_income_statement,1,0.0
GTK.NZ,trailing_depreciation_and_amortization_in_income_statement,1,0.0
GTK.NZ,trailing_depreciation_income_statement,1,0.0
GTK.NZ,trailing_diluted_average_shares,1,0.0
GTK.NZ,trailing_diluted_eps,1,0.0
GTK.NZ,trailing_ebit,1,0.0
GTK.NZ,trailing_ebitda,1,0.0
GTK.NZ,trailing_general_and_administrative_expense,1,0.0
GTK.NZ,trailing_interest_expense,1,0.0
GTK.NZ,trailing_interest_income,1,0.0
GTK.NZ,trailing_net_income,1,0.0
GTK.NZ,trailing_net_income_common_stockholders,1,0.0
GTK.NZ,trailing_net_income_continuous_operations,1,0.0
GTK.NZ,trailing_net_income_from_continuing_and_discontinued_operation,1,0.0
GTK.NZ,trailing_net_income_from_continuing_operation_net_minority_interest,1,0.0
GTK.NZ,trailing_net_income_including_noncontrolling_interests,1,0.0
GTK.NZ,trailing_net_interest_income,1,0.0
GTK.NZ,trailing_normalized_ebitda,1,0.0
GTK.NZ,trailing_normalized_income,1,0.0
GTK.NZ,trailing_other_gand_a,1,0.0
GTK.NZ,trailing_other_non_operating_income_expenses,1,0.0
GTK.NZ,trailing_reconciled_depreciation,1,0.0
GTK.NZ,trailing_salaries_and_wages,1,0.0
GTK.NZ,trailing_selling_and_marketing_expense,1,0.0
GTK.NZ,trailing_selling_general_and_administration,1,0.0
GTK.NZ,trailing_tax_effect_of_unusual_items,1,0.0
